Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HIT_K2,Coverage (%) HIT_K4,Coverage (%) HIT_K6,Coverage (%) HIT_M2,Coverage (%) HIT_M4,Coverage (%) HIT_M6,Coverage (%) HIT_C2,Coverage (%) HIT_C4,Coverage (%) HIT_C6,Coverage (%) HIT_i2,Coverage (%) HIT_i4,Coverage (%) HIT_i6,Area HIT_K2,Area HIT_K4,Area HIT_K6,Area HIT_M2,Area HIT_M4,Area HIT_M6,Area HIT_C2,Area HIT_C4,Area HIT_C6,Area HIT_i2,Area HIT_i4,Area HIT_i6,#Peptides,#Unique,#Spec HIT_K2,#Spec HIT_K4,#Spec HIT_K6,#Spec HIT_M2,#Spec HIT_M4,#Spec HIT_M6,#Spec HIT_C2,#Spec HIT_C4,#Spec HIT_C6,#Spec HIT_i2,#Spec HIT_i4,#Spec HIT_i6,PTM,Avg. Mass,Description
447,878,P29692|EF1D_HUMAN,307.77,62,47,41,41,59,55,53,53,52,50,54,54,55,2.0931E5,1.8582E5,1.6265E5,2.1015E5,1.9211E5,1.793E5,1.7074E5,1.4429E5,1.4118E5,2.3308E5,2.0867E5,2.2321E5,16,16,71,77,66,82,67,67,70,68,56,75,91,80,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),31122,Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5
1097,484,O60462|NRP2_HUMAN,307.73,25,5,6,8,8,7,10,18,21,20,16,14,13,6.9773E3,7.7835E3,9.8562E3,6.9649E3,7.365E3,1.3844E4,4.6213E4,4.5981E4,6.4344E4,3.3237E4,2.5797E4,2.399E4,17,17,17,15,14,23,16,22,44,61,51,33,26,22,Carbamidomethylation; Deamidation (NQ),104831,Neuropilin-2 OS=Homo sapiens OX=9606 GN=NRP2 PE=1 SV=3
984,1416,Q16630|CPSF6_HUMAN,307.73,24,17,23,17,17,17,19,19,15,15,18,15,19,3.3646E4,3.022E4,2.6701E4,3.1529E4,2.9567E4,3.115E4,2.1546E4,1.76E4,2.1867E4,2.2864E4,2.1923E4,2.8953E4,11,11,33,27,39,36,29,47,25,30,25,31,27,38,Carbamidomethylation; Deamidation (NQ),59210,Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens OX=9606 GN=CPSF6 PE=1 SV=2
847,1249,Q96FW1|OTUB1_HUMAN,307.49,50,33,33,34,33,33,45,34,33,45,33,34,30,7.5799E4,8.4908E4,8.8333E4,5.5576E4,7.7424E4,9.6137E4,5.9624E4,5.1281E4,5.6425E4,7.2617E4,6.0458E4,5.3567E4,11,11,37,42,39,32,35,39,39,43,41,39,37,34,Carbamidomethylation,31284,Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2
803,1042,P61106|RAB14_HUMAN,307.49,77,64,58,64,61,65,71,61,62,63,69,58,76,2.5032E4,2.7409E4,3.1691E4,1.8793E4,2.6761E4,4.2381E4,3.2801E4,2.814E4,3.4881E4,3.5231E4,2.8176E4,2.2996E4,16,14,31,40,45,40,45,51,47,37,42,43,31,32,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),23897,Ras-related protein Rab-14 OS=Homo sapiens OX=9606 GN=RAB14 PE=1 SV=4
654,1342,P07203|GPX1_HUMAN,307.44,85,85,85,85,85,85,85,74,74,80,80,80,69,1.3255E5,1.3385E5,1.3271E5,1.4084E5,1.6077E5,1.1961E5,7.5372E4,6.1276E4,8.0128E4,9.2436E4,8.9342E4,7.7604E4,13,13,57,66,53,69,57,57,42,33,46,50,39,42,Carbamidomethylation; Deamidation (NQ),22088,Glutathione peroxidase 1 OS=Homo sapiens OX=9606 GN=GPX1 PE=1 SV=4
839,843,Q16698|DECR_HUMAN,307.16,63,45,47,44,59,55,48,37,45,36,48,44,56,6.4593E4,6.5732E4,6.1602E4,8.2827E4,6.8708E4,7.2506E4,4.1765E4,4.1537E4,5.1887E4,5.6757E4,4.8345E4,6.2835E4,16,16,44,40,40,61,41,38,22,26,47,37,31,36,Carbamidomethylation; Deamidation (NQ),36068,2 4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]  mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1
310,1920,P30048|PRDX3_HUMAN,307.15,53,53,53,53,53,53,53,53,53,53,53,53,53,1.9424E5,1.8133E5,1.702E5,1.5889E5,1.6549E5,1.9014E5,1.8157E5,1.4902E5,1.4401E5,3.0228E5,2.1968E5,2.4062E5,11,11,98,89,82,84,89,85,97,92,92,96,102,100,Carbamidomethylation; Deamidation (NQ),27693,Thioredoxin-dependent peroxide reductase  mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3
660,584,P49591|SYSC_HUMAN,307.13,41,41,39,39,38,39,41,37,35,41,41,41,35,4.4003E4,4.0535E4,4.6118E4,3.943E4,4.3186E4,4.3799E4,3.1969E4,3.1291E4,4.4414E4,5.5218E4,4.942E4,3.89E4,17,17,59,50,50,49,39,53,44,43,57,63,56,45,Carbamidomethylation; Deamidation (NQ),58777,Serine--tRNA ligase  cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=3
1054,872,P05120|PAI2_HUMAN,307.11,40,29,27,30,26,20,23,30,28,27,33,27,30,1.101E4,1.0105E4,1.9178E4,7.9806E3,1.1033E4,1.6539E4,1.8522E4,2.2207E4,2.2583E4,2.4884E4,1.4214E4,1.2516E4,14,14,27,25,25,27,24,27,39,36,35,42,32,22,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),46596,Plasminogen activator inhibitor 2 OS=Homo sapiens OX=9606 GN=SERPINB2 PE=1 SV=2
1113,589,Q8N1F7|NUP93_HUMAN,307.11,22,13,16,20,10,13,15,13,9,14,16,11,11,3.323E5,2.0218E5,1.8892E5,1.4306E5,1.717E5,1.6955E5,1.005E5,1.8332E5,3.7388E5,2.1148E5,8.1748E4,5.0678E5,15,15,34,32,43,13,24,40,23,15,37,35,25,14,Carbamidomethylation; Deamidation (NQ),93488,Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=2
929,621,Q10713|MPPA_HUMAN,306.88,47,24,34,34,23,27,28,34,27,29,26,26,27,2.2487E4,3.5174E4,3.1756E4,2.3298E4,3.2165E4,3.2002E4,3.0795E4,2.8104E4,3.2547E4,3.4232E4,2.2564E4,2.1253E4,16,16,29,38,38,35,38,28,35,34,28,35,33,36,Carbamidomethylation; Deamidation (NQ),58253,Mitochondrial-processing peptidase subunit alpha OS=Homo sapiens OX=9606 GN=PMPCA PE=1 SV=2
651,901,P14550|AK1A1_HUMAN,306.83,69,50,61,50,58,54,42,34,18,27,45,30,27,5.6291E4,6.1928E4,5.9051E4,5.9147E4,5.8723E4,7.4184E4,2.3828E4,1.5477E4,2.0447E4,3.756E4,2.9824E4,2.8752E4,14,13,64,62,57,68,64,40,40,22,40,59,51,46,Carbamidomethylation; Acetylation (Protein N-term),36573,Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3
577,963,Q15366|PCBP2_HUMAN,306.79,61,48,48,61,52,57,52,35,44,48,52,44,44,8.1569E4,1.1452E5,1.1217E5,7.2068E4,1.1011E5,1.0346E5,6.3639E4,5.3637E4,5.0841E4,6.3604E4,5.3033E4,5.5872E4,12,8,62,68,77,78,63,63,45,44,48,66,43,47,Carbamidomethylation; Deamidation (NQ),38580,Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1
724,598,Q9NYL9|TMOD3_HUMAN,306.78,72,49,61,57,51,60,68,33,35,50,68,55,65,6.7745E4,5.1996E4,4.656E4,4.9897E4,4.6545E4,5.9206E4,2.7397E4,2.7943E4,4.0158E4,7.057E4,5.7488E4,6.6409E4,17,17,54,56,40,46,44,49,38,30,36,51,56,45,Carbamidomethylation; Deamidation (NQ),39595,Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1
775,2253,P62263|RS14_HUMAN,306.66,75,70,75,41,68,73,72,41,73,43,43,72,72,9.2399E4,1.071E5,9.8751E4,7.8241E4,8.9242E4,1.1378E5,5.1053E4,5.1123E4,5.8382E4,1.0194E5,8.2637E4,9.1557E4,14,14,43,48,39,47,40,46,33,37,35,50,40,42,Carbamidomethylation; Deamidation (NQ),16273,40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3
1082,347,P55265|DSRAD_HUMAN,306.65,20,13,15,14,10,15,17,9,8,7,9,4,3,1.7904E4,2.3699E4,2.6939E4,1.1957E4,2.0706E4,2.8586E4,7.6384E3,5.403E3,9.422E3,6.2422E3,3.3291E3,3.6605E3,18,18,38,37,53,33,43,48,25,14,20,19,10,9,Carbamidomethylation; Deamidation (NQ),136066,Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4
571,1433,P62917|RL8_HUMAN,306.50,58,52,52,52,49,52,46,42,52,47,57,45,49,9.1209E4,1.8626E5,1.2797E5,6.0347E4,1.1478E5,1.2524E5,8.2579E4,5.7996E4,9.8114E4,9.5432E4,6.8856E4,6.3509E4,17,17,47,76,73,50,90,56,57,45,63,67,50,36,Carbamidomethylation; Oxidation (M); Deamidation (NQ),28025,60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2
837,20,P23368|MAOM_HUMAN,306.40,61,24,32,38,16,27,29,33,27,38,39,21,13,1.6825E4,3.0237E4,3.4765E4,8.6722E3,1.9935E4,2.1282E4,4.3639E4,2.7678E4,4.0593E4,3.3134E4,2.371E4,1.2018E4,21,21,32,39,43,22,31,27,49,49,68,30,41,33,Carbamidomethylation; Deamidation (NQ),65444,NAD-dependent malic enzyme  mitochondrial OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1
1337,613,Q8N3V7|SYNPO_HUMAN,306.36,25,15,16,15,16,15,19,4,0,5,10,10,11,1.5641E4,1.7201E4,1.2594E4,1.3379E4,1.7619E4,2.4426E4,1.7768E3,,1.3647E3,8.214E3,5.9984E3,6.5309E3,16,16,29,24,26,22,26,55,3,0,7,23,15,21,Deamidation (NQ),99463,Synaptopodin OS=Homo sapiens OX=9606 GN=SYNPO PE=1 SV=2
646,1211,O95865|DDAH2_HUMAN,306.31,77,46,60,63,63,77,49,46,60,60,77,77,46,1.0332E5,8.9847E4,8.7881E4,6.8707E4,1.0283E5,7.2604E4,4.8002E4,4.4031E4,4.2085E4,6.6016E4,5.9421E4,6.6543E4,11,11,66,57,65,63,66,44,40,33,32,56,49,47,Carbamidomethylation; Deamidation (NQ),29644,N(G) N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Homo sapiens OX=9606 GN=DDAH2 PE=1 SV=1
734,842,Q8WUP2|FBLI1_HUMAN,306.25,48,41,44,34,39,41,44,24,28,31,27,31,38,7.9953E4,8.911E4,7.8909E4,7.3682E4,9.4578E4,9.764E4,2.7571E4,2.2431E4,2.8387E4,5.0349E4,3.7622E4,4.448E4,17,17,56,51,51,58,52,49,37,35,28,41,35,44,Carbamidomethylation; Deamidation (NQ),40670,Filamin-binding LIM protein 1 OS=Homo sapiens OX=9606 GN=FBLIM1 PE=1 SV=2
645,1242,Q99733|NP1L4_HUMAN,306.13,38,30,30,37,30,37,38,30,25,30,37,30,37,4.3503E4,4.759E4,4.7106E4,4.396E4,3.9474E4,6.5356E4,3.1048E4,3.0052E4,4.5544E4,6.8937E4,5.1314E4,5.9002E4,12,10,46,58,57,52,53,57,39,53,50,58,45,52,Acetylation (Protein N-term); Deamidation (NQ),42823,Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1
973,504,Q8WVM8|SCFD1_HUMAN,305.85,42,20,23,36,13,19,20,17,18,20,24,23,16,1.4558E4,2.3855E4,2.7968E4,7.679E3,1.1993E4,2.6397E4,1.7112E4,1.4323E4,1.9117E4,1.8484E4,1.715E4,9.2808E3,15,15,26,42,50,17,31,45,34,22,26,49,26,22,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),72380,Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4
569,2302,Q04837|SSBP_HUMAN,305.70,53,51,51,51,51,51,48,51,51,53,53,53,53,1.3268E5,1.3378E5,1.1585E5,1.3038E5,1.2598E5,1.3055E5,9.4703E4,9.2282E4,1.2875E5,2.2745E5,2.093E5,2.9584E5,10,10,68,52,46,70,54,37,45,59,49,79,71,83,Oxidation (M); Deamidation (NQ),17260,Single-stranded DNA-binding protein  mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1
130,2075,P15090|FABP4_HUMAN,305.58,77,77,77,77,77,77,77,76,77,77,77,77,77,2.3761E5,3.1777E5,3.4372E5,4.062E5,3.6301E5,3.1817E5,1.6727E5,1.5504E5,1.5535E5,3.0149E5,2.1554E5,1.9267E5,11,11,132,262,262,191,174,267,76,82,64,170,105,129,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),14719,Fatty acid-binding protein  adipocyte OS=Homo sapiens OX=9606 GN=FABP4 PE=1 SV=3
994,897,Q9UNZ2|NSF1C_HUMAN,305.31,55,34,44,47,42,40,52,31,21,27,33,31,39,3.2453E4,2.5808E4,1.8493E4,3.2888E4,2.3935E4,3.6992E4,1.818E4,1.0253E4,4.3444E4,5.0416E4,1.4626E4,1.8068E4,14,14,42,35,37,49,29,41,27,17,16,38,30,22,Deamidation (NQ),40573,NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=2
772,421,P53992|SC24C_HUMAN,305.19,28,17,15,24,9,19,16,12,11,16,12,11,8,2.442E4,3.5451E4,4.0788E4,1.3759E4,2.9119E4,4.9089E4,2.7923E4,1.9539E4,3.0945E4,2.3098E4,1.5333E4,6.9842E3,19,18,54,54,55,23,42,48,52,36,52,45,25,19,Carbamidomethylation; Deamidation (NQ),118325,Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=3
813,725,Q9UNH7|SNX6_HUMAN,305.13,46,31,37,33,23,31,38,27,25,38,44,42,34,3.6542E4,3.7192E4,3.188E4,2.3937E4,2.6762E4,5.2052E4,2.7297E4,2.2056E4,3.9173E4,5.6815E4,3.6113E4,4.2807E4,14,14,38,49,32,27,20,42,36,29,44,48,59,55,Carbamidomethylation; Deamidation (NQ),46649,Sorting nexin-6 OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1
1022,448,Q9NVI7|ATD3A_HUMAN,305.10,36,30,33,29,21,30,27,26,21,24,28,13,15,1.6351E4,3.2332E4,1.6962E4,1.7511E4,2.5925E4,1.8709E4,2.0323E4,9.8625E3,1.5175E4,1.5706E4,5.7547E3,8.2648E3,19,12,38,36,33,35,33,33,26,24,35,30,25,24,Acetylation (Protein N-term); Deamidation (NQ),71369,ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2
918,668,Q8NBJ5|GT251_HUMAN,304.79,29,23,20,26,22,22,24,23,22,23,27,24,21,3.4726E4,3.8134E4,3.9834E4,2.7919E4,3.7236E4,3.9921E4,3.9813E4,2.925E4,4.8205E4,6.0397E4,4.2548E4,3.406E4,15,15,27,33,33,35,35,33,29,28,34,61,37,25,Carbamidomethylation; Deamidation (NQ),71636,Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1
843,457,Q16851|UGPA_HUMAN,304.67,42,26,34,29,26,31,29,24,30,31,32,24,28,2.9916E4,4.8126E4,4.1651E4,2.4403E4,2.9322E4,5.1376E4,3.1568E4,2.7625E4,3.842E4,4.3453E4,2.4649E4,3.0311E4,18,18,40,53,43,37,37,54,31,38,39,39,21,28,Carbamidomethylation; Deamidation (NQ),56940,UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens OX=9606 GN=UGP2 PE=1 SV=5
616,1745,P30044|PRDX5_HUMAN,304.66,67,57,57,57,57,66,57,57,67,57,57,57,57,1.0052E5,1.0966E5,9.7657E4,9.9339E4,8.7839E4,1.5125E5,6.7502E4,6.2115E4,8.3051E4,1.0377E5,9.1591E4,1.0563E5,15,15,57,46,52,55,45,59,53,40,57,69,53,63,Carbamidomethylation; Deamidation (NQ),22086,Peroxiredoxin-5  mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4
1239,758,Q9Y2X3|NOP58_HUMAN,304.64,32,22,26,26,17,28,27,20,15,25,25,10,5,1.3683E4,1.901E4,2.3296E4,8.5773E3,1.8845E4,2.0887E4,1.2655E4,8.7101E3,1.0504E4,6.558E3,4.1907E3,1.8845E3,12,12,25,33,35,18,40,26,32,22,21,16,15,3,Carbamidomethylation; Deamidation (NQ),59578,Nucleolar protein 58 OS=Homo sapiens OX=9606 GN=NOP58 PE=1 SV=1
444,1386,O75947|ATP5H_HUMAN,304.61,83,66,80,80,82,80,79,79,80,79,80,79,80,2.0822E5,4.1824E5,3.9524E5,1.3263E5,1.4757E5,4.203E5,1.5386E5,3.7272E5,2.1746E5,3.1768E5,3.4299E5,3.0647E5,12,12,73,65,57,68,60,61,72,66,71,92,94,92,Carbamidomethylation; Oxidation (M); Deamidation (NQ),18491,ATP synthase subunit d  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PD PE=1 SV=3
714,757,Q02978|M2OM_HUMAN,304.51,58,38,31,46,50,36,32,51,51,35,35,35,31,4.6239E4,5.9805E4,7.3131E4,3.3448E4,4.8472E4,8.1789E4,7.5893E4,5.7519E4,7.9011E4,8.3326E4,5.8262E4,4.6537E4,13,13,39,40,63,38,50,41,54,55,60,41,40,29,Acetylation (Protein N-term); Deamidation (NQ),34062,Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3
682,2251,P37840|SYUA_HUMAN,304.42,54,54,54,46,54,54,54,54,54,54,54,54,54,1.4885E5,1.1763E5,1.0097E5,1.2623E5,1.0522E5,1.1612E5,4.234E4,5.9531E4,6.4328E4,1.308E5,1.2434E5,1.6451E5,8,8,50,49,44,55,46,48,38,42,31,61,59,64,Deamidation (NQ),14460,Alpha-synuclein OS=Homo sapiens OX=9606 GN=SNCA PE=1 SV=1
1021,327,O95479|G6PE_HUMAN,304.35,37,16,22,34,7,19,15,28,24,25,17,19,11,7.1314E3,1.5207E4,2.0847E4,2.911E3,1.1927E4,1.5416E4,2.6283E4,1.9406E4,2.9602E4,1.8301E4,1.2252E4,7.6212E3,19,19,19,29,45,12,24,26,39,43,62,22,31,21,Carbamidomethylation; Deamidation (NQ),88893,GDH/6PGL endoplasmic bifunctional protein OS=Homo sapiens OX=9606 GN=H6PD PE=1 SV=2
826,565,O14786|NRP1_HUMAN,304.32,25,16,17,17,14,14,16,25,22,22,22,22,20,2.1212E4,2.7497E4,2.252E4,7.6782E3,2.324E4,2.5498E4,5.0863E4,4.2604E4,5.273E4,5.4569E4,4.3838E4,4.4843E4,13,13,28,26,34,13,21,30,65,48,55,71,37,43,Carbamidomethylation; Deamidation (NQ),103134,Neuropilin-1 OS=Homo sapiens OX=9606 GN=NRP1 PE=1 SV=3
664,562,P55290|CAD13_HUMAN,304.31,39,25,24,25,31,24,23,24,27,14,33,29,29,9.6014E4,9.3104E4,7.2438E4,1.1366E5,8.3349E4,8.9521E4,6.3102E4,5.8265E4,5.9395E4,1.3014E5,1.256E5,1.366E5,17,17,60,55,37,54,42,42,43,41,36,61,51,80,Deamidation (NQ),78287,Cadherin-13 OS=Homo sapiens OX=9606 GN=CDH13 PE=1 SV=1
1156,1260,Q13126|MTAP_HUMAN,304.25,57,42,37,37,41,46,44,37,37,37,47,46,43,2.4722E4,2.8953E4,2.1578E4,2.3345E4,2.5667E4,3.9318E4,1.5301E4,1.4306E4,2.4483E4,4.6059E4,3.6767E4,4.2267E4,12,12,27,27,20,34,31,25,27,19,18,32,27,27,Carbamidomethylation; Deamidation (NQ),31236,S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=2
1153,529,Q9H2D6|TARA_HUMAN,304.24,11,5,6,7,5,7,8,2,2,4,6,3,5,1.4043E4,1.886E4,2.1178E4,1.2239E4,2.2697E4,2.8384E4,4.8674E3,6.861E3,9.6851E3,1.5367E4,1.1905E4,1.0619E4,22,21,26,36,42,15,33,41,12,7,24,36,19,24,Carbamidomethylation; Deamidation (NQ),261373,TRIO and F-actin-binding protein OS=Homo sapiens OX=9606 GN=TRIOBP PE=1 SV=3
437,2036,P15531|NDKA_HUMAN,304.15,86,80,86,86,80,86,80,70,86,80,80,80,86,9.4195E4,1.1212E5,1.0161E5,9.4009E4,1.3179E5,1.1188E5,5.4271E4,5.2265E4,7.0514E4,1.1733E5,1.0617E5,1.1598E5,11,7,75,75,64,71,93,81,67,58,54,88,82,74,Carbamidomethylation; Oxidation (M); Deamidation (NQ),17149,Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1
725,544,P50452|SPB8_HUMAN,304.13,50,21,31,36,22,31,35,39,33,35,40,37,26,7.1391E3,1.0005E4,1.0401E4,6.0233E3,7.0557E3,1.4594E4,1.2853E4,1.2481E4,1.7337E4,2.5787E4,1.9066E4,1.4753E4,17,15,34,52,43,39,36,41,45,49,47,55,60,44,Carbamidomethylation; Deamidation (NQ),42767,Serpin B8 OS=Homo sapiens OX=9606 GN=SERPINB8 PE=1 SV=2
1381,428,Q8TEX9|IPO4_HUMAN,303.93,25,11,11,15,5,11,15,10,9,10,13,8,8,8.7768E3,1.0723E4,1.4354E4,5.0944E3,1.1633E4,2.0131E4,8.8485E3,6.1762E3,1.0338E4,1.2035E4,5.588E3,3.4908E3,17,17,21,17,17,14,18,35,21,20,20,25,15,14,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),118715,Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2
785,807,Q92743|HTRA1_HUMAN,303.90,45,32,30,29,31,33,18,38,36,36,39,36,36,2.4868E4,2.4968E4,1.8359E4,2.5415E4,2.6069E4,2.3404E4,4.3455E4,2.476E4,2.7087E4,4.4052E4,3.1042E4,4.0228E4,17,17,44,32,25,42,44,17,51,36,41,60,45,60,Carbamidomethylation; Oxidation (M); Deamidation (NQ),51287,Serine protease HTRA1 OS=Homo sapiens OX=9606 GN=HTRA1 PE=1 SV=1
693,561,P49419|AL7A1_HUMAN,303.71,48,33,40,40,30,40,35,33,26,33,31,23,23,4.855E4,5.3409E4,5.6736E4,4.6491E4,5.6651E4,6.6343E4,3.9501E4,3.708E4,4.4053E4,5.0129E4,3.7582E4,3.2259E4,18,18,49,58,54,54,55,50,42,33,50,51,33,42,Carbamidomethylation; Deamidation (NQ),58487,Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5
1046,804,Q08257|QOR_HUMAN,303.56,61,46,57,53,43,53,36,43,43,34,45,42,51,2.0211E4,2.3542E4,1.8289E4,2.0194E4,1.7954E4,1.6662E4,1.6447E4,1.4652E4,1.3637E4,2.9472E4,2.8003E4,3.217E4,14,14,35,42,31,25,25,36,22,25,20,35,35,32,Carbamidomethylation; Deamidation (NQ),35207,Quinone oxidoreductase OS=Homo sapiens OX=9606 GN=CRYZ PE=1 SV=1
428,1116,P08754|GNAI3_HUMAN,303.46,47,29,29,33,29,26,25,24,21,32,35,29,18,4.2155E3,3.3572E3,5.5229E3,3.3508E3,2.8605E3,2.1424E3,1.5132E3,1.7422E3,2.0618E3,2.8505E3,1.5396E3,,13,6,74,69,87,77,70,75,74,59,89,65,66,83,Carbamidomethylation; Deamidation (NQ),40532,Guanine nucleotide-binding protein G(i) subunit alpha-3 OS=Homo sapiens OX=9606 GN=GNAI3 PE=1 SV=3
1198,684,P55011|S12A2_HUMAN,303.39,15,10,10,14,8,12,8,10,9,7,6,1,2,1.2608E4,1.7966E4,2.1739E4,1.1759E4,1.632E4,1.0932E4,8.5855E3,7.9021E3,8.6536E3,3.7528E3,9.319E2,6.7365E2,12,12,37,45,36,45,41,18,20,31,15,10,2,2,Carbamidomethylation,131447,Solute carrier family 12 member 2 OS=Homo sapiens OX=9606 GN=SLC12A2 PE=1 SV=1
953,834,O43684|BUB3_HUMAN,303.13,53,42,44,47,45,44,39,41,42,36,36,38,38,3.4197E4,4.4695E4,4.4637E4,3.3575E4,2.9011E4,4.2688E4,3.3816E4,2.7101E4,3.7333E4,2.8823E4,2.9698E4,2.9351E4,14,14,30,41,38,35,32,26,34,39,30,30,32,31,Carbamidomethylation; Deamidation (NQ),37155,Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1
748,1173,P54727|RD23B_HUMAN,303.10,49,38,26,26,31,43,26,20,27,16,38,38,28,9.4216E4,1.0303E5,8.4997E4,7.3531E4,9.47E4,1.0086E5,4.6244E4,3.9698E4,4.9429E4,6.0713E4,6.6295E4,7.6291E4,15,14,50,56,39,51,52,52,25,31,22,40,40,65,Carbamidomethylation; Deamidation (NQ),43171,UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1
897,1158,P42167|LAP2B_HUMAN,302.60,38,33,33,30,33,33,26,20,19,28,34,22,25,2.1804E4,2.1003E4,1.4067E4,1.659E4,1.6858E4,2.1082E4,2.9308E3,4.8113E3,8.188E3,1.4449E4,8.9482E3,1.5411E4,13,4,44,41,42,45,37,40,23,28,25,34,29,35,Carbamidomethylation; Deamidation (NQ),50670,Lamina-associated polypeptide 2  isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2
1015,1048,P53041|PPP5_HUMAN,302.55,29,20,22,18,19,19,19,18,18,19,28,20,24,2.427E4,2.4182E4,2.6127E4,2.9953E4,2.7724E4,3.2879E4,3.2505E4,3.3725E4,3.8644E4,4.5855E4,4.5837E4,4.4606E4,14,14,22,29,33,27,28,29,33,29,30,41,37,36,Carbamidomethylation; Deamidation (NQ),56879,Serine/threonine-protein phosphatase 5 OS=Homo sapiens OX=9606 GN=PPP5C PE=1 SV=1
1420,704,P09543|CN37_HUMAN,302.53,47,20,25,30,21,19,38,17,11,25,17,18,11,6.2363E3,9.4659E3,1.1267E4,3.8598E3,4.0819E3,1.333E4,4.2386E3,3.7291E3,8.5752E3,6.8673E3,3.8852E3,2.7275E3,17,17,16,27,28,15,22,34,16,13,19,12,14,10,Carbamidomethylation; Deamidation (NQ),47579,2' 3'-cyclic-nucleotide 3'-phosphodiesterase OS=Homo sapiens OX=9606 GN=CNP PE=1 SV=2
1115,1876,Q15005|SPCS2_HUMAN,302.51,46,42,38,38,23,23,42,46,46,42,42,42,42,2.1154E4,2.3532E4,1.9882E4,1.2882E4,1.7133E4,3.6004E4,3.7596E4,2.4803E4,4.4014E4,5.1542E4,3.2994E4,2.9944E4,13,13,30,22,19,16,17,23,31,25,30,46,33,43,Carbamidomethylation,25003,Signal peptidase complex subunit 2 OS=Homo sapiens OX=9606 GN=SPCS2 PE=1 SV=3
794,1086,O00303|EIF3F_HUMAN,302.35,50,35,45,47,36,48,43,35,35,32,47,31,29,2.1027E4,3.3587E4,3.6995E4,1.9479E4,2.6593E4,3.126E4,3.1867E4,2.3555E4,2.5959E4,2.8817E4,2.01E4,1.2911E4,13,13,32,54,52,36,38,50,39,49,40,39,34,29,Deamidation (NQ),37564,Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1
