Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HCA_K2,Coverage (%) HCA_K4,Coverage (%) HCA_K6,Coverage (%) HCA_M2,Coverage (%) HCA_M4,Coverage (%) HCA_M6,Coverage (%) HCA_C2,Coverage (%) HCA_C4,Coverage (%) HCA_C6,Coverage (%) HCA_i2,Coverage (%) HCA_i4,Coverage (%) HCA_i6,Area HCA_K2,Area HCA_K4,Area HCA_K6,Area HCA_M2,Area HCA_M4,Area HCA_M6,Area HCA_C2,Area HCA_C4,Area HCA_C6,Area HCA_i2,Area HCA_i4,Area HCA_i6,#Peptides,#Unique,#Spec HCA_K2,#Spec HCA_K4,#Spec HCA_K6,#Spec HCA_M2,#Spec HCA_M4,#Spec HCA_M6,#Spec HCA_C2,#Spec HCA_C4,#Spec HCA_C6,#Spec HCA_i2,#Spec HCA_i4,#Spec HCA_i6,PTM,Avg. Mass,Description
456,116,Q15008|PSMD6_HUMAN,341.09,63,43,48,48,53,45,45,48,53,51,52,52,56,9.8459E4,9.7916E4,9.8529E4,9.0926E4,1.2143E5,1.1481E5,8.9969E4,1.0172E5,8.5361E4,1.1089E5,1.1469E5,7.245E4,25,25,51,68,57,62,74,77,72,75,78,71,72,69,Carbamidomethylation,45531,26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1
816,506,P11717|MPRI_HUMAN,341.06,14,3,6,4,3,8,7,7,7,8,8,7,7,1.4628E4,2.1102E4,1.8075E4,1.6184E4,2.5601E4,2.5195E4,2.3753E4,2.828E4,3.2464E4,2.6109E4,3.0514E4,1.501E4,30,30,23,33,32,26,43,40,44,58,49,51,41,35,Carbamidomethylation,274373,Cation-independent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=IGF2R PE=1 SV=3
447,855,Q9BS26|ERP44_HUMAN,340.93,50,40,48,46,48,41,48,50,47,48,50,48,33,1.0977E5,1.1228E5,1.0601E5,1.2068E5,9.4894E4,1.079E5,1.5697E5,1.3982E5,1.4687E5,1.2515E5,1.2697E5,1.1242E5,17,17,76,62,60,82,73,69,63,78,72,69,66,65,Carbamidomethylation; Oxidation (M); Deamidation (NQ),46971,Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1
749,88,Q9UHD8|SEPT9_HUMAN,340.54,55,46,46,41,49,38,44,17,16,20,15,12,12,5.7014E4,5.5363E4,5.0971E4,5.1473E4,5.0949E4,5.1351E4,8.2628E3,9.8545E3,1.5791E4,1.2612E4,1.4117E4,5.8382E3,25,25,71,56,60,68,81,70,15,19,27,24,26,18,Carbamidomethylation; Deamidation (NQ),65402,Septin-9 OS=Homo sapiens OX=9606 GN=SEPTIN9 PE=1 SV=2
616,591,P43034|LIS1_HUMAN,340.49,56,48,38,41,53,48,42,46,42,44,56,55,48,6.3432E4,5.9754E4,6.3067E4,5.6767E4,6.5724E4,6.3844E4,3.9441E4,4.0691E4,4.3733E4,7.7841E4,1.0163E5,6.6966E4,18,18,55,56,57,53,53,42,47,46,38,71,72,59,Carbamidomethylation; Deamidation (NQ),46638,Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens OX=9606 GN=PAFAH1B1 PE=1 SV=2
405,859,P61163|ACTZ_HUMAN,340.12,62,56,62,60,60,60,60,53,57,53,57,56,48,3.3017E4,5.9077E4,5.9018E4,4.5916E4,5.0179E4,5.7024E4,3.5711E4,3.7415E4,4.0897E4,4.8504E4,6.0255E4,4.2326E4,16,10,64,76,80,70,75,93,73,71,74,82,84,68,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),42614,Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1
996,487,P00750|TPA_HUMAN,339.95,45,0,4,4,3,0,3,30,24,26,39,35,39,,0,0,4.3769E2,,5.8459E2,2.59E4,3.2614E4,2.7504E4,7.2045E4,7.3214E4,6.3304E4,20,20,0,1,1,2,0,2,54,42,56,69,70,82,Carbamidomethylation; Deamidation (NQ),62917,Tissue-type plasminogen activator OS=Homo sapiens OX=9606 GN=PLAT PE=1 SV=1
610,272,P05091|ALDH2_HUMAN,339.80,61,41,50,40,42,58,48,34,44,48,33,39,34,7.6687E4,7.3914E4,6.452E4,7.5085E4,7.995E4,8.0989E4,4.6666E4,4.671E4,5.581E4,4.3455E4,4.5172E4,3.3658E4,25,23,59,59,44,58,74,60,61,49,57,45,49,40,Carbamidomethylation; Deamidation (NQ),56381,Aldehyde dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2
342,1171,O14818|PSA7_HUMAN,339.79,64,61,61,61,61,61,57,56,56,61,61,61,64,1.8017E5,1.6428E5,1.6124E5,1.369E5,1.5218E5,1.4292E5,1.0697E5,1.0347E5,1.1076E5,1.7165E5,1.4148E5,1.5812E5,18,18,85,94,98,99,89,79,61,67,71,104,81,92,Carbamidomethylation; Deamidation (NQ),27887,Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1
436,2865,P58546|MTPN_HUMAN,339.73,88,88,86,88,88,88,88,88,88,88,86,86,86,2.0578E5,2.1253E5,2.0257E5,1.8916E5,1.5355E5,1.4791E5,1.5287E5,1.6958E5,1.4954E5,1.9616E5,1.9193E5,1.3239E5,10,10,74,77,83,78,58,71,76,67,72,64,71,72,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),12895,Myotrophin OS=Homo sapiens OX=9606 GN=MTPN PE=1 SV=2
685,1079,P21964|COMT_HUMAN,339.65,68,67,67,64,68,67,67,52,42,63,48,67,67,8.8404E4,1.0343E5,1.0103E5,9.8547E4,9.9235E4,9.2625E4,4.3772E4,4.6612E4,5.2888E4,4.9948E4,5.8299E4,4.665E4,18,18,50,61,66,51,61,57,37,29,47,37,42,47,Carbamidomethylation; Deamidation (NQ),30037,Catechol O-methyltransferase OS=Homo sapiens OX=9606 GN=COMT PE=1 SV=2
608,913,O00148|DX39A_HUMAN,339.55,47,39,45,39,42,42,42,30,33,35,40,35,37,7.1959E3,1.2903E4,1.0347E4,8.7181E3,1.1791E4,9.7769E3,1.8128E3,4.0206E3,3.9107E3,4.1922E3,6.3006E3,3.5955E3,18,7,55,51,51,71,72,56,47,40,54,52,59,50,Carbamidomethylation; Deamidation (NQ),49130,ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2
473,1524,P15559|NQO1_HUMAN,339.49,50,47,47,47,50,50,47,46,47,50,47,46,50,2.0668E5,2.2872E5,2.5126E5,2.363E5,2.523E5,2.4473E5,1.1589E5,1.1918E5,1.2976E5,1.2624E5,1.4476E5,1.0671E5,15,15,71,67,82,83,68,71,57,61,68,57,56,58,Deamidation (NQ),30868,NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens OX=9606 GN=NQO1 PE=1 SV=1
394,804,P26022|PTX3_HUMAN,339.40,55,35,30,40,35,30,40,51,51,51,48,48,48,3.2758E4,2.5453E4,3.016E4,2.0359E4,1.6185E4,3.0269E4,5.6661E5,5.2673E5,4.6899E5,4.1776E5,3.8452E5,2.6332E5,19,19,39,35,40,37,29,36,125,142,128,108,129,85,Carbamidomethylation; Oxidation (M); Deamidation (NQ),41976,Pentraxin-related protein PTX3 OS=Homo sapiens OX=9606 GN=PTX3 PE=1 SV=3
468,512,P37837|TALDO_HUMAN,339.40,77,70,43,43,50,43,43,36,30,36,39,35,39,1.8699E5,1.734E5,1.7025E5,1.7904E5,1.8547E5,1.7732E5,8.0769E4,8.9565E4,8.2393E4,1.0441E5,9.4623E4,8.9161E4,23,23,84,80,75,86,82,65,47,56,52,60,62,60,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term),37540,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2
553,333,Q9ULV4|COR1C_HUMAN,339.35,56,32,35,33,39,45,37,39,44,42,50,42,44,6.6883E4,6.0377E4,5.6957E4,9.7137E4,1.0327E5,9.6889E4,9.7225E4,9.5866E4,1.0713E5,1.2945E5,1.2711E5,9.551E4,22,22,45,54,39,52,70,63,70,60,65,73,54,63,Carbamidomethylation; Deamidation (NQ),53249,Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1
658,359,P78539|SRPX_HUMAN,339.34,49,25,27,25,25,35,30,44,41,43,38,38,39,1.9421E4,1.3159E4,1.542E4,2.0207E4,2.8754E4,2.8527E4,1.0192E5,9.4869E4,1.0211E5,7.4982E4,7.9686E4,6.7075E4,19,19,22,23,29,34,37,34,80,66,69,73,83,63,Carbamidomethylation; Deamidation (NQ),51572,Sushi repeat-containing protein SRPX OS=Homo sapiens OX=9606 GN=SRPX PE=1 SV=1
907,342,O75746|CMC1_HUMAN,339.32,39,14,13,18,18,24,22,31,29,31,26,24,25,2.5839E3,2.3624E3,3.6403E3,2.9801E3,5.5957E3,5.4204E3,1.2144E4,1.3277E4,1.2558E4,1.1742E4,1.1851E4,7.4827E3,21,12,13,13,21,24,37,46,48,38,53,37,38,50,Carbamidomethylation; Deamidation (NQ),74762,Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens OX=9606 GN=SLC25A12 PE=1 SV=2
1395,444,O15230|LAMA5_HUMAN,339.25,12,0,1,1,1,0,0,6,7,7,6,6,3,2.9079E2,4.364E2,2.7514E2,3.1237E2,2.3864E2,3.5916E2,1.8697E4,2.1049E4,1.5401E4,1.4391E4,1.5711E4,6.9375E3,29,29,1,5,5,2,1,1,50,43,31,45,40,16,Carbamidomethylation; Deamidation (NQ),399740,Laminin subunit alpha-5 OS=Homo sapiens OX=9606 GN=LAMA5 PE=1 SV=8
498,837,Q15691|MARE1_HUMAN,339.21,82,81,76,73,70,71,67,54,57,58,58,58,52,1.48E5,1.15E5,1.1814E5,1.3097E5,1.1736E5,1.0717E5,3.6541E4,3.5022E4,3.5102E4,4.9496E4,4.8921E4,2.6182E4,19,18,95,71,84,77,90,71,43,45,49,53,47,44,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),29999,Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3
492,52,Q9Y265|RUVB1_HUMAN,339.19,65,47,60,60,65,53,44,45,40,45,45,47,41,1.5137E5,1.2062E5,1.2651E5,1.3801E5,1.2171E5,1.3422E5,6.3232E4,6.4516E4,6.4901E4,7.5803E4,7.3087E4,6.3692E4,20,20,68,79,77,74,69,70,63,52,54,58,54,60,Carbamidomethylation; Deamidation (NQ),50228,RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1
723,1229,P51665|PSMD7_HUMAN,339.14,51,51,43,43,50,50,50,32,36,40,36,43,35,9.0561E4,1.0932E5,1.1165E5,9.6469E4,1.0849E5,9.2866E4,4.9004E4,6.69E4,7.1158E4,6.2618E4,8.261E4,6.7008E4,14,14,52,49,51,48,45,53,33,46,48,44,42,43,Carbamidomethylation; Deamidation (NQ),37025,26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMD7 PE=1 SV=2
787,324,Q15046|SYK_HUMAN,339.12,52,30,37,35,36,42,40,26,23,37,44,43,31,3.7577E4,3.836E4,3.2627E4,5.0298E4,5.5284E4,4.5259E4,2.0147E4,2.2366E4,2.1475E4,4.3447E4,4.9691E4,2.3505E4,29,29,31,44,33,50,54,44,32,30,41,44,56,42,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),68048,Lysine--tRNA ligase OS=Homo sapiens OX=9606 GN=KARS1 PE=1 SV=3
135,2762,P05387|RLA2_HUMAN,338.56,96,96,81,81,96,81,96,96,96,96,96,96,81,6.9364E5,5.6371E5,6.0621E5,5.0222E5,4.6855E5,5.1979E5,4.8117E5,4.3502E5,4.4594E5,5.5479E5,4.8629E5,6.4135E5,11,10,172,172,154,165,149,164,131,137,139,168,146,187,Deamidation (NQ),11665,60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1
370,515,P49593|PPM1F_HUMAN,338.43,67,47,59,47,55,47,63,60,44,52,55,56,47,9.127E4,8.7765E4,8.8576E4,7.9425E4,6.7206E4,6.5039E4,7.966E4,8.32E4,9.3935E4,1.0948E5,1.3098E5,8.6672E4,18,18,79,57,71,89,94,66,88,79,88,89,86,92,Carbamidomethylation; Deamidation (NQ),49831,Protein phosphatase 1F OS=Homo sapiens OX=9606 GN=PPM1F PE=1 SV=3
571,59,P62191|PRS4_HUMAN,338.34,57,54,43,48,44,47,50,28,30,35,28,26,20,8.4495E4,7.1545E4,8.0719E4,9.5992E4,8.8654E4,9.054E4,2.7473E4,3.0702E4,2.262E4,2.8737E4,2.8273E4,1.5497E4,20,19,78,56,65,84,75,79,56,46,41,40,43,26,Carbamidomethylation; Deamidation (NQ),49185,26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1
540,2154,P30086|PEBP1_HUMAN,338.26,74,74,74,74,73,73,73,60,67,67,65,65,74,1.869E5,1.7617E5,1.8654E5,1.3672E5,1.5155E5,1.7683E5,2.6383E4,3.6451E4,3.9205E4,4.4539E4,2.7236E4,5.5085E4,13,13,96,73,91,91,98,98,24,25,25,31,21,50,Carbamidomethylation; Deamidation (NQ),21057,Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3
611,409,Q9NZ08|ERAP1_HUMAN,338.22,34,12,15,16,19,22,23,27,25,30,26,26,25,1.3095E4,1.6044E4,1.528E4,2.189E4,2.4899E4,2.9736E4,3.9854E4,4.4201E4,5.3461E4,5.0798E4,5.313E4,4.1294E4,25,25,39,26,33,44,48,47,69,52,79,71,72,72,Carbamidomethylation; Deamidation (NQ),107235,Endoplasmic reticulum aminopeptidase 1 OS=Homo sapiens OX=9606 GN=ERAP1 PE=1 SV=3
681,797,Q13347|EIF3I_HUMAN,338.17,70,57,61,62,57,57,58,44,41,41,58,65,45,8.3229E4,9.0237E4,7.637E4,7.7246E4,6.7559E4,6.381E4,2.0507E4,2.2514E4,2.0743E4,4.1915E4,4.2077E4,2.933E4,16,16,67,61,60,65,63,55,27,20,30,48,49,44,Carbamidomethylation; Deamidation (NQ),36502,Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens OX=9606 GN=EIF3I PE=1 SV=1
690,872,P22087|FBRL_HUMAN,338.11,56,53,53,53,53,53,56,50,50,50,50,50,48,9.5206E4,9.4582E4,9.5971E4,8.1603E4,7.4207E4,8.067E4,2.5305E4,2.5549E4,2.9731E4,2.9102E4,3.6961E4,2.6065E4,16,16,49,61,65,56,67,70,33,34,42,36,33,35,Carbamidomethylation; Deamidation (NQ),33784,rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2
633,356,Q8N1G4|LRC47_HUMAN,338.02,46,34,27,24,37,36,33,32,30,32,33,33,30,4.78E4,4.0702E4,3.6793E4,4.5695E4,4.4584E4,5.2009E4,2.826E4,3.0587E4,3.0147E4,3.9667E4,3.784E4,2.3128E4,20,20,67,39,34,52,47,54,59,48,65,62,66,42,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),63473,Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1
751,1111,P06132|DCUP_HUMAN,337.69,60,42,60,60,53,43,49,50,56,52,60,60,43,5.1136E4,3.0867E4,3.6072E4,3.073E4,3.7277E4,3.4076E4,2.0698E4,1.7451E4,2.1327E4,3.6936E4,2.9796E4,2.7579E4,13,13,44,44,72,51,52,48,38,28,29,49,37,40,Carbamidomethylation; Deamidation (NQ),40787,Uroporphyrinogen decarboxylase OS=Homo sapiens OX=9606 GN=UROD PE=1 SV=2
581,307,P06737|PYGL_HUMAN,337.66,42,17,23,19,23,28,21,18,25,18,32,33,26,1.2148E4,1.3601E4,1.1788E4,1.3624E4,1.7767E4,1.4567E4,7.2675E3,9.8331E3,6.3189E3,1.9887E4,2.4482E4,1.199E4,28,20,46,53,52,46,65,56,41,66,37,77,83,61,Carbamidomethylation; Deamidation (NQ),97149,Glycogen phosphorylase  liver form OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=4
706,405,Q5VYK3|ECM29_HUMAN,337.43,18,9,11,11,11,12,16,8,6,8,9,8,7,1.3676E4,2.3456E4,2.0063E4,2.2084E4,3.2492E4,3.1951E4,6.6045E3,7.7976E3,6.7682E3,1.2757E4,1.3206E4,3.8084E3,25,25,46,60,51,54,61,73,37,35,34,46,41,27,Carbamidomethylation; Deamidation (NQ),204289,Proteasome adapter and scaffold protein ECM29 OS=Homo sapiens OX=9606 GN=ECPAS PE=1 SV=2
585,1184,P28074|PSB5_HUMAN,337.29,60,60,57,60,48,44,46,48,51,51,60,60,51,1.9229E5,1.4973E5,1.7622E5,1.3327E5,1.4531E5,1.6382E5,1.1222E5,1.073E5,1.0768E5,1.6373E5,1.7666E5,1.3486E5,16,16,59,54,59,51,62,59,49,44,54,69,64,57,Carbamidomethylation; Oxidation (M),28480,Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3
577,779,P13804|ETFA_HUMAN,337.14,67,60,61,61,61,61,61,51,59,51,61,42,56,1.0157E5,8.146E4,9.0009E4,1.1301E5,9.2833E4,8.9348E4,4.0577E4,3.6147E4,3.42E4,3.2732E4,3.5775E4,3.1095E4,16,16,65,72,64,66,75,69,58,52,42,43,36,43,Carbamidomethylation; Oxidation (M); Deamidation (NQ),35080,Electron transfer flavoprotein subunit alpha  mitochondrial OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV=1
265,1784,P0DP24|CALM2_HUMAN,337.06,87,87,87,87,81,87,81,56,56,56,87,56,81,5.3413E5,3.7972E5,4.278E5,4.8824E5,4.4734E5,4.2851E5,3.4726E5,2.3854E5,3.1753E5,5.1683E5,3.4193E5,3.2633E5,12,12,122,109,97,104,98,101,100,103,99,105,89,95,Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),16838,Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1
265,1785,P0DP23|CALM1_HUMAN,337.06,87,87,87,87,81,87,81,56,56,56,87,56,81,5.3413E5,3.7972E5,4.278E5,4.8824E5,4.4734E5,4.2851E5,3.4726E5,2.3854E5,3.1753E5,5.1683E5,3.4193E5,3.2633E5,12,12,122,109,97,104,98,101,100,103,99,105,89,95,Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),16838,Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1
265,1786,P0DP25|CALM3_HUMAN,337.06,87,87,87,87,81,87,81,56,56,56,87,56,81,5.3413E5,3.7972E5,4.278E5,4.8824E5,4.4734E5,4.2851E5,3.4726E5,2.3854E5,3.1753E5,5.1683E5,3.4193E5,3.2633E5,12,12,122,109,97,104,98,101,100,103,99,105,89,95,Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),16838,Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1
716,326,P30520|PURA2_HUMAN,336.87,59,40,38,38,36,42,42,38,40,33,42,43,36,4.5502E4,3.3623E4,3.6196E4,5.1753E4,5.7896E4,4.9902E4,4.7479E4,4.2422E4,4.3065E4,6.7404E4,6.9939E4,4.0231E4,21,19,32,34,34,47,50,43,57,57,42,66,54,44,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),50097,Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens OX=9606 GN=ADSS2 PE=1 SV=3
391,1533,P29966|MARCS_HUMAN,336.70,52,38,52,52,52,52,47,52,52,43,52,52,49,1.3496E5,1.5547E5,1.568E5,8.3373E4,8.6496E4,9.4844E4,4.2963E4,4.6731E4,2.7102E4,6.2282E4,4.9079E4,2.6985E4,13,13,78,106,118,76,70,79,82,74,54,68,67,67,Deamidation (NQ),31555,Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens OX=9606 GN=MARCKS PE=1 SV=4
467,1037,P62701|RS4X_HUMAN,336.60,61,57,57,57,61,59,55,51,51,59,57,55,55,7.7344E4,8.7872E4,8.6502E4,9.0371E4,1.1182E5,1.0478E5,3.3776E4,4.4424E4,5.5415E4,6.1483E4,7.3167E4,4.9759E4,20,10,73,73,66,76,77,80,55,51,60,68,72,60,Carbamidomethylation; Deamidation (NQ),29598,40S ribosomal protein S4  X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2
365,1113,P10768|ESTD_HUMAN,336.53,75,73,73,73,73,73,60,60,60,73,73,75,73,1.1339E5,1.1713E5,1.3631E5,9.8578E4,9.5885E4,9.5158E4,8.1508E4,1.13E5,1.0639E5,1.8007E5,2.0706E5,1.3946E5,14,14,65,89,75,89,67,75,75,84,69,96,116,89,Carbamidomethylation; Deamidation (NQ),31463,S-formylglutathione hydrolase OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2
736,389,Q9NSE4|SYIM_HUMAN,336.37,26,18,16,21,19,21,20,18,18,19,13,16,12,2.4254E4,3.0863E4,3.5092E4,2.8949E4,3.6445E4,3.7213E4,2.7115E4,3.0186E4,3.0728E4,1.9894E4,2.9441E4,1.5876E4,23,23,50,50,60,50,39,65,44,42,43,31,38,30,Carbamidomethylation,113791,Isoleucine--tRNA ligase  mitochondrial OS=Homo sapiens OX=9606 GN=IARS2 PE=1 SV=2
476,616,O00622|CCN1_HUMAN,336.16,55,43,44,44,34,31,50,32,34,47,42,41,46,1.5693E5,1.3021E5,1.4344E5,9.9108E4,7.3765E4,1.2839E5,8.7756E4,8.8856E4,1.0925E5,2.01E5,2.0049E5,1.6655E5,19,19,70,69,62,53,53,66,50,65,66,77,87,77,Carbamidomethylation; Oxidation (M); Deamidation (NQ),42027,CCN family member 1 OS=Homo sapiens OX=9606 GN=CCN1 PE=1 SV=1
552,593,P39656|OST48_HUMAN,335.71,63,45,43,37,45,46,50,54,50,54,53,54,52,9.7287E4,1.2064E5,1.2821E5,1.4059E5,1.45E5,1.9609E5,1.9866E5,1.4828E5,2.0741E5,1.9608E5,1.8948E5,1.7062E5,16,16,45,41,51,43,38,62,70,65,75,79,67,74,Deamidation (NQ),50801,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4
649,358,Q13724|MOGS_HUMAN,335.68,42,14,27,28,34,31,28,29,30,37,35,36,27,1.5414E4,2.7023E4,2.4005E4,3.6198E4,4.8918E4,4.6249E4,4.402E4,5.6773E4,5.2873E4,4.2979E4,4.9058E4,2.9201E4,21,21,20,46,40,57,59,43,55,60,78,61,60,42,Deamidation (NQ),91918,Mannosyl-oligosaccharide glucosidase OS=Homo sapiens OX=9606 GN=MOGS PE=1 SV=5
921,1002,P30519|HMOX2_HUMAN,335.51,61,50,43,39,45,43,57,39,41,35,35,39,32,4.2503E4,5.0654E4,4.093E4,5.0354E4,4.8377E4,4.6595E4,3.6014E4,3.3647E4,3.9093E4,2.754E4,3.61E4,1.638E4,16,16,33,37,27,43,43,52,39,34,32,20,24,27,Carbamidomethylation; Deamidation (NQ),36033,Heme oxygenase 2 OS=Homo sapiens OX=9606 GN=HMOX2 PE=1 SV=2
604,462,O75874|IDHC_HUMAN,334.38,61,51,57,57,50,50,45,36,47,47,51,44,43,7.3129E4,1.0439E5,7.3253E4,8.3243E4,8.0338E4,7.8427E4,5.692E4,6.0459E4,5.4472E4,5.9198E4,1.0737E5,7.4538E4,20,19,54,63,58,67,62,50,54,53,47,51,51,53,Carbamidomethylation; Deamidation (NQ),46659,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2
392,809,Q04917|1433F_HUMAN,334.12,73,60,60,63,71,60,60,60,60,60,60,60,59,1.4551E5,1.4692E5,1.3054E5,1.514E5,1.2363E5,1.154E5,1.4429E5,1.5541E5,1.2869E5,1.7659E5,1.6685E5,6.4128E4,21,19,65,62,71,93,64,77,83,93,89,89,74,74,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),28219,14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4
451,1561,P62241|RS8_HUMAN,333.88,59,59,59,59,59,59,59,54,54,54,54,54,54,2.0187E5,1.9751E5,2.1752E5,2.7996E5,2.2453E5,2.3394E5,1.0969E5,1.2125E5,1.2263E5,1.097E5,1.2021E5,9.0638E4,14,14,87,76,82,93,86,69,60,57,58,61,54,48,Carbamidomethylation; Deamidation (NQ),24205,40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2
530,727,Q15019|SEPT2_HUMAN,333.74,61,61,55,55,61,58,58,53,50,53,50,50,53,2.1419E5,1.752E5,1.7484E5,1.5102E5,1.595E5,1.602E5,5.6943E4,5.8055E4,5.7038E4,7.2311E4,6.1692E4,5.1141E4,15,15,90,71,101,74,66,76,41,41,49,42,39,46,Carbamidomethylation; Deamidation (NQ),41487,Septin-2 OS=Homo sapiens OX=9606 GN=SEPTIN2 PE=1 SV=1
321,1703,P25787|PSA2_HUMAN,333.63,55,55,55,55,55,55,55,55,55,55,55,55,55,1.8321E5,1.7935E5,1.7004E5,1.1793E5,1.3785E5,1.2969E5,1.226E5,1.2523E5,1.0777E5,1.7802E5,1.5924E5,1.3435E5,13,13,94,74,94,88,80,88,104,83,71,95,100,90,Deamidation (NQ),25899,Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2
745,226,Q9UHB9|SRP68_HUMAN,333.48,37,24,27,27,28,29,25,25,24,24,24,30,22,2.7576E4,2.9944E4,3.0892E4,2.897E4,3.9199E4,2.7401E4,1.6252E4,2.1339E4,1.4907E4,2.4549E4,2.554E4,1.2765E4,19,19,44,44,41,59,64,42,27,44,42,44,51,37,Carbamidomethylation; Deamidation (NQ),70730,Signal recognition particle subunit SRP68 OS=Homo sapiens OX=9606 GN=SRP68 PE=1 SV=2
334,520,P26641|EF1G_HUMAN,333.34,59,48,57,49,51,49,49,45,47,45,52,54,30,2.3295E5,2.689E5,2.683E5,3.0272E5,3.4055E5,3.5593E5,3.2776E5,2.9032E5,3.4259E5,3.2815E5,3.4142E5,2.9221E5,20,20,70,77,77,93,108,95,82,81,102,86,86,78,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),50119,Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3
561,315,O00425|IF2B3_HUMAN,333.30,41,37,39,35,39,41,39,22,21,19,31,31,19,6.0418E4,4.9482E4,5.3511E4,5.5573E4,6.7159E4,5.3259E4,1.1759E4,7.9248E3,1.4215E4,2.8806E4,2.3709E4,8.452E3,18,15,94,96,72,77,81,80,18,36,21,51,52,23,Carbamidomethylation; Deamidation (NQ),63705,Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2
1953,588,O43790|KRT86_HUMAN,333.08,42,0,0,0,0,0,0,0,0,14,42,0,0,,,,,,,,,,2.9052E4,,,22,2,0,0,0,0,0,0,0,0,14,110,0,0,Carbamidomethylation; Deamidation (NQ),53501,Keratin  type II cuticular Hb6 OS=Homo sapiens OX=9606 GN=KRT86 PE=1 SV=1
